F105	I28	0.003172785
F111	I28	0.001016438
F115	I28	0.001653699
F135	I28	0.009803653
F136	I28	0.000519452
F138	I28	0.002054795
F150	I28	0.001583196
F151	I28	0.003744475
F152	I28	0.010330594
F167	I28	0.020986301
F176	I28	0.001265388
F184	I28	0.000850411
F195	I28	0.001532968
F196	I28	0.027106849
F197	I28	0.013574429
F206	I28	0.007966393
F207	I28	0.002163288
I12	I29	8.53212e-07
I16	I29	7.20964e-06
I25	I29	8.19693e-06
I29	I29	1.35295e-05
I31	I29	1.97458e-06
R1	I29	2.66629e-06
F4	I29	4.21274e-05
F7	I29	0.000117545
F11	I29	1.38257e-05
F13	I29	2.47538e-05
F23	I29	9.19105e-05
F26	I29	1.22619e-06
F31	I29	6.76201e-06
F34	I29	1.48398e-05
F35	I29	1.28744e-05
F37	I29	1.48398e-05
F39	I29	6.50574e-06
F40	I29	1.37123e-05
F46	I29	3.69904e-05
F47	I29	0.000245222
F48	I29	8.23033e-05
F54	I29	0.000123524
F55	I29	3.23392e-05
F56	I29	1.96848e-06
F57	I29	4.73533e-06
F58	I29	1.53462e-05
F64	I29	3.697e-05
F65	I29	0.000118713
F66	I29	4.55554e-06
F72	I29	2.16765e-05
F73	I29	2.25248e-05
F74	I29	5.59214e-05
F75	I29	2.08086e-05
F76	I29	8.68144e-06
F77	I29	0.000120092
F78	I29	4.14003e-05
F79	I29	5.53598e-05
F80	I29	3.47123e-05
F81	I29	9.22158e-05
F82	I29	8.9271e-05
F83	I29	8.03635e-05
F86	I29	0.000250639
F87	I29	0.000157723
F88	I29	0.000159843
F89	I29	0.00017565
F90	I29	5.7604e-05
F91	I29	1.0542e-05
F94	I29	6.09651e-05
F96	I29	6.52122e-05
F97	I29	0.000106813
F98	I29	1.38467e-05
F99	I29	9.43059e-05
F100	I29	3.75185e-05
F103	I29	8.88499e-06
F104	I29	2.44317e-05
F105	I29	8.26845e-05
F106	I29	5.25585e-05
F108	I29	9.38534e-05
F109	I29	2.45725e-05
F110	I29	8.001e-06
F111	I29	4.99038e-05
F112	I29	4.88059e-05
F113	I29	3.84464e-05
F121	I29	2.5867e-05
F122	I29	0.000114525
F123	I29	0.000157873
F125	I29	2.74247e-05
F127	I29	0.000118688
F128	I29	0.000139153
F129	I29	0.000123134
F133	I29	1.39409e-05
F136	I29	0.000100528
F137	I29	5.0949e-06
F138	I29	1.34381e-05
F146	I29	2.54867e-06
F150	I29	1.91494e-05
F151	I29	1.82606e-05
F152	I29	1.72349e-05
F154	I29	1.07505e-05
F155	I29	1.6016e-05
F156	I29	4.12284e-07
F166	I29	1.36215e-05
F167	I29	0.000107137
F168	I29	1.51957e-05
F169	I29	1.60343e-05
F173	I29	1.75088e-05
F175	I29	2.43166e-06
F176	I29	4.12982e-05
F177	I29	9.58615e-05
F178	I29	0.000156426
F179	I29	8.09394e-06
F180	I29	4.38582e-05
F181	I29	0.000135985
F182	I29	6.03206e-05
F183	I29	7.39796e-06
F184	I29	2.70749e-05
F185	I29	0.000105138
F186	I29	7.31812e-05
F187	I29	6.88847e-05
F188	I29	8.26842e-05
F193	I29	3.69999e-05
F194	I29	3.72391e-05
F195	I29	5.18476e-05
F196	I29	4.34498e-05
F197	I29	6.0863e-05
F198	I29	1.87463e-05
F201	I29	1.44437e-05
F202	I29	4.97072e-05
F206	I29	5.59122e-05
F207	I29	8.38111e-05
F208	I29	5.60682e-05
I12	I30	0.000690411
F55	I30	0.000379973
F65	I30	0.000660575
F75	I30	0.000694356
F82	I30	0.000877479
F138	I30	0.000443836
F207	I30	0.001261918
I21	I31	0.000352652
I31	I31	5.46259e-05
I33	I31	3.94802e-06
R1	I31	9.83491e-06
F11	I31	1.56572e-05
F73	I31	1.7804e-05
F136	I31	2.49737e-05
F137	I31	3.47032e-05
F152	I31	2.9516e-05
F206	I31	8.87503e-05
I17	I32	0.000843836
I21	I32	0.003438356
I25	I32	0.002210959
I29	I32	3.0411e-05
I31	I32	0.000221918
I33	I32	3.84932e-05
F11	I32	0.00037074
F20	I32	0.004999507
F48	I32	0.001673137
F65	I32	0.000330288
F67	I32	0.003675342
F73	I32	0.000530411
F74	I32	0.002330342
F75	I32	0.000511123
F77	I32	0.000845753
F79	I32	0.000456507
F81	I32	0.000295233
F82	I32	0.000761342
F83	I32	0.000722548
F89	I32	0.000955096
F94	I32	0.001570685
F96	I32	0.000924493
F97	I32	0.002437151
F99	I32	0.001357671
F100	I32	0.000582192
F104	I32	0.001085096
F113	I32	0.002046
F118	I32	0.000448493
F121	I32	0.001292055
F122	I32	0.000118356
F133	I32	0.00100274
F136	I32	0.000155836
F137	I32	0.000707945
F149	I32	0.000564822
F152	I32	0.000287781
F153	I32	0.000316849
F196	I32	0.002072877
F197	I32	0.001807096
F207	I32	0.001099671
I21	I33	6.42683e-05
I29	I33	5.68429e-07
I31	I33	1.6592e-06
I33	I33	7.19498e-07
R1	I33	1.79234e-06
F11	I33	0.00015225
F12	I33	5.81314e-05
F31	I33	3.6423e-05
F35	I33	1.08181e-05
F42	I33	7.02671e-05
F48	I33	2.6697e-05
F57	I33	1.24747e-05
F58	I33	3.0031e-05
F66	I33	3.82793e-06
F73	I33	9.75199e-05
F75	I33	3.65925e-05
F77	I33	2.87187e-05
F79	I33	4.12879e-06
F80	I33	0.000191802
F82	I33	3.08734e-05
F83	I33	2.10595e-05
F94	I33	2.17194e-05
F96	I33	4.25185e-05
F97	I33	8.67699e-06
F99	I33	1.69978e-05
F100	I33	3.18461e-05
F103	I33	5.63001e-06
F104	I33	3.9575e-06
F113	I33	4.71489e-06
F118	I33	4.19152e-07
F121	I33	1.07336e-06
F128	I33	9.51735e-06
F136	I33	1.32897e-05
F137	I33	1.06056e-05
F138	I33	2.88055e-06
F152	I33	5.37908e-06
F156	I33	3.46435e-07
F195	I33	8.85006e-05
F196	I33	2.23531e-05
F197	I33	9.51479e-06
F206	I33	1.61741e-05
F207	I33	2.39242e-05
I21	I34	1.04478e-05
I31	I34	1.34863e-07
I33	I34	1.16965e-07
F62	I34	7.02705e-07
F79	I34	2.23732e-06
F81	I34	1.2335e-06
F82	I34	1.09789e-06
F99	I34	6.61622e-07
F111	I34	4.63281e-07
F117	I34	2.78052e-07
F136	I34	7.99066e-07
F137	I34	3.27418e-06
F152	I34	8.74448e-07
F197	I34	1.54677e-06
I12	I35	3.93397e-07
I17	I35	2.16368e-06
I31	I35	1.13804e-07
F11	I35	3.35511e-07
F43	I35	2.12729e-06
F116	I35	5.24693e-07
F118	I35	7.35989e-06
F134	I35	1.42484e-05
F135	I35	8.33509e-06
F136	I35	2.34752e-06
F137	I35	5.68599e-06
F138	I35	2.30769e-06
F141	I35	3.76185e-07
F143	I35	4.9568e-06
F144	I35	2.55933e-06
F150	I35	3.04461e-07
F151	I35	4.20976e-06
F206	I35	7.39586e-07
F207	I35	8.32034e-07
F37	R1	0.088949772
F39	R1	0.077990868
F183	R1	0.020354338
F39	B1	0.038995434
F10	F1	0.00038992
F17	F1	0.001757334
F26	F1	0.000168846
F33	F1	6.32852e-05
F34	F1	2.40405e-05
F38	F1	3.10009e-05
F39	F1	1.26472e-05
F40	F1	2.2214e-05
F41	F1	7.93385e-05
F55	F1	0.00010716
F66	F1	1.7712e-05
F90	F1	0.000120844
F105	F1	0.000118277
F126	F1	5.2425e-06
F176	F1	0.000200923
F178	F1	7.30989e-05
F180	F1	0.000168984
F184	F1	1.91534e-05
F190	F1	0.000418314
F191	F1	0.000173447
F199	F1	0.00017163
F202	F1	1.28841e-05
F208	F1	2.72492e-05
F10	F2	8.3329e-05
F26	F2	0.000147342
F33	F2	5.52253e-05
F34	F2	2.09787e-05
F38	F2	2.70526e-05
F39	F2	1.10364e-05
F40	F2	1.93849e-05
F41	F2	6.92341e-05
F55	F2	9.35125e-05
F66	F2	1.54562e-05
F90	F2	0.000105454
F126	F2	4.57483e-06
F176	F2	0.000175334
F178	F2	6.37891e-05
F180	F2	0.000147463
F184	F2	1.67141e-05
F190	F2	9.22202e-05
F202	F2	1.12432e-05
F208	F2	2.37788e-05
F10	F3	4.17301e-05
F26	F3	0.000295148
F33	F3	2.76561e-05
F38	F3	1.35476e-05
F39	F3	5.52691e-06
F40	F3	9.70769e-06
F41	F3	3.46716e-05
F55	F3	4.68299e-05
F66	F3	7.74027e-06
F90	F3	4.69421e-05
F126	F3	2.29101e-06
F176	F3	8.7805e-05
F178	F3	3.19448e-05
F180	F3	7.38475e-05
F184	F3	8.37019e-06
F190	F3	0.000182807
F202	F3	5.63046e-06
F208	F3	1.19081e-05
F33	F4	0.878082192
F38	F4	0.430136986
F40	F4	0.308219178
F41	F4	1.100821918
F66	F4	0.245753425
F126	F4	0.072739726
F202	F4	0.178767123
F208	F4	0.378082192
F33	F5	0.076354973
F38	F5	0.037403216
F40	F5	0.026801668
F41	F5	0.095723645
F66	F5	0.021369863
F126	F5	0.006325194
F202	F5	0.015544967
F208	F5	0.032876712
F10	F6	0.033298543
F33	F6	0.013937813
F38	F6	0.006827571
F40	F6	0.004892368
F41	F6	0.017473364
F66	F6	0.003900848
F111	F6	0.024200913
F126	F6	0.001154599
F179	F6	0.071435095
F202	F6	0.002837573
F208	F6	0.006001305
F10	F7	0.033564932
F33	F7	0.014049315
F38	F7	0.006882192
F40	F7	0.004931507
F41	F7	0.017613151
F66	F7	0.003932055
F126	F7	0.001163836
F179	F7	0.072006575
F202	F7	0.002860274
F208	F7	0.006049315
F25	F8	0.009227783
F26	F8	0.001835485
F33	F8	0.000467812
F36	F8	0.002222287
F38	F8	0.000229162
F40	F8	0.000164208
F41	F8	0.000586479
F66	F8	0.000130929
F106	F8	0.000942921
F109	F8	0.000514958
F110	F8	0.007726918
F111	F8	0.002030711
F114	F8	0.0134
F126	F8	3.87532e-05
F154	F8	0.004939389
F161	F8	0.00064523
F172	F8	0.007566723
F184	F8	0.000198218
F190	F8	0.001171791
F191	F8	0.00064107
F200	F8	0.005301377
F201	F8	0.000691865
F202	F8	9.52409e-05
F204	F8	0.005154392
F208	F8	0.000201429
F25	F9	0.006928219
F26	F9	0.001378082
F33	F9	0.000351233
F36	F9	0.001668493
F38	F9	0.000172055
F40	F9	0.000123288
F41	F9	0.000440329
F66	F9	9.83014e-05
F106	F9	0.000707945
F109	F9	0.00038663
F110	F9	0.00580137
F111	F9	0.001524658
F114	F9	0.01
F126	F9	2.90959e-05
F154	F9	0.003708493
F170	F9	0.009409944
F172	F9	0.001893699
F184	F9	0.000148822
F190	F9	0.000879781
F191	F9	0.000481315
F199	F9	0.00048526
F201	F9	0.000519452
F202	F9	7.15068e-05
F204	F9	0.003869918
F208	F9	0.000151233
F33	F10	0.000351233
F34	F10	0.000133425
F38	F10	0.000172055
F39	F10	7.01918e-05
F40	F10	0.000123288
F41	F10	0.000440329
F66	F10	9.83014e-05
F106	F10	0.001451288
F109	F10	0.000828493
F126	F10	2.90959e-05
F170	F10	0.002338411
F180	F10	0.002770959
F182	F10	0.000967068
F191	F10	0.000942575
F202	F10	7.15068e-05
F208	F10	0.000151233
F30	F11	0.001044806
F34	F11	7.27427e-05
F38	F11	9.38037e-05
F39	F11	3.82683e-05
F30	F12	0.062220246
F34	F12	0.004331969
F38	F12	0.005586195
F39	F12	0.002278954
F30	F13	0.030448078
F33	F13	0.005665046
F34	F13	0.002152011
F38	F13	0.002775077
F39	F13	0.001132125
F40	F13	0.001988511
F41	F13	0.007102077
F66	F13	0.001585506
F109	F13	0.012917366
F126	F13	0.000469289
F202	F13	0.001153336
F208	F13	0.00243924
F33	F14	0.003598698
F34	F14	0.001640467
F38	F14	0.001762857
F39	F14	0.000719178
F40	F14	0.001263193
F41	F14	0.004511565
F66	F14	0.001007186
F126	F14	0.000298114
F172	F14	0.009701325
F199	F14	0.002393892
F201	F14	0.005322255
F202	F14	0.000732652
F208	F14	0.001549517
F33	F15	0.005017613
F34	F15	0.00228728
F38	F15	0.002457926
F39	F15	0.00100274
F40	F15	0.001761252
F41	F15	0.006290411
F66	F15	0.001404305
F126	F15	0.000415656
F172	F15	0.013526419
F199	F15	0.003337769
F201	F15	0.007420744
F202	F15	0.001021526
F208	F15	0.00216047
F16	F16	0.016747827
F34	F16	0.000886543
F38	F16	0.000952684
F39	F16	0.000388659
F172	F16	0.005242798
F199	F16	0.001293709
F201	F16	0.002876257
F16	F17	0.00335105
F34	F17	0.000177387
F38	F17	0.000190621
F39	F17	7.77662e-05
F172	F17	0.001049024
F199	F17	0.000258856
F201	F17	0.000575506
F10	F18	0.052299928
F26	F18	0.369906273
F38	F18	0.022638789
F77	F18	0.014837779
F185	F18	0.316222062
F186	F18	0.565018025
F187	F18	1.007209805
F188	F18	0.231795242
F10	F19	0.089892108
F26	F19	0.12439326
F33	F19	0.015541278
F38	F19	0.007613044
F40	F19	0.005455207
F41	F19	0.019483574
F66	F19	0.004349618
F77	F19	0.004989696
F126	F19	0.001287429
F185	F19	0.106340162
F186	F19	0.190006061
F187	F19	0.338707722
F188	F19	0.077948842
F190	F19	0.07785671
F202	F19	0.00316402
F208	F19	0.00669172
F10	F20	0.052299928
F38	F20	0.022638789
F77	F20	0.014837779
F185	F20	0.316222062
F186	F20	0.565018025
F187	F20	1.007209805
F188	F20	0.231795242
F10	F21	0.220821918
F33	F21	0.195129376
F38	F21	0.095585997
F40	F21	0.068493151
F41	F21	0.244627093
F66	F21	0.054611872
F77	F21	0.031324201
F126	F21	0.016164384
F185	F21	1.335159817
F186	F21	2.385631659
F187	F21	4.252663623
F188	F21	0.97869102
F202	F21	0.039726027
F208	F21	0.084018265
F34	F22	0.000689177
F38	F22	0.000888713
F39	F22	0.000362561
F34	F23	0.111187215
F38	F23	0.143378995
F39	F23	0.058493151
F66	F23	0.081917808
F126	F23	0.024246575
F16	F24	0.001070044
F34	F24	0.000251745
F37	F24	0.002097872
F38	F24	0.000270526
F39	F24	0.000110364
F199	F24	0.000678211
F201	F24	0.000816749
F204	F24	0.001386405
F16	F25	0.000843724
F34	F25	0.000198499
F37	F25	0.001654161
F38	F25	0.000213309
F39	F25	8.70218e-05
F199	F25	0.000534766
F201	F25	0.000644002
F204	F25	0.001093173
F16	F26	1.07745e-05
F30	F26	9.05686e-05
F34	F26	2.53488e-06
F37	F26	2.1124e-05
F38	F26	2.724e-06
F39	F26	1.11129e-06
F172	F26	5.99627e-05
F191	F26	1.52405e-05
F199	F26	6.82908e-06
F201	F26	8.22404e-06
F204	F26	1.39601e-05
F16	F27	0.018393188
F34	F27	0.004327286
F37	F27	0.036060718
F38	F27	0.00465013
F39	F27	0.001897075
F66	F27	0.002656794
F126	F27	0.000786375
F199	F27	0.028659015
F201	F27	0.014039245
F204	F27	0.023831174
F16	F28	0.000316534
F33	F28	0.000163364
F34	F28	7.44696e-05
F36	F28	0.000776043
F37	F28	0.00062058
F38	F28	8.00255e-05
F39	F28	3.26473e-05
F40	F28	5.73431e-05
F41	F28	0.000204804
F126	F28	1.3533e-05
F199	F28	5.01561e-05
F201	F28	0.000241606
F202	F28	3.3259e-05
F204	F28	0.000410118
F208	F28	7.03409e-05
F16	F29	0.008506849
F22	F29	0.096769863
F34	F29	0.00200137
F37	F29	0.016678082
F38	F29	0.002150685
F39	F29	0.000877397
F66	F29	0.001228767
F172	F29	0.047342466
F199	F29	0.001347945
F201	F29	0.006493151
F204	F29	0.011021918
F16	F30	0.001294467
F34	F30	0.00031029
F37	F30	0.002585749
F38	F30	0.00033344
F39	F30	0.000136031
F199	F30	0.000208984
F201	F30	0.00100669
F204	F30	0.001708824
F16	F31	0.002876594
F34	F31	0.000689533
F37	F31	0.005746109
F38	F31	0.000740977
F39	F31	0.00030229
F199	F31	0.000464408
F201	F31	0.002237089
F204	F31	0.003797388
F16	F32	0.00265479
F34	F32	0.000636366
F37	F32	0.005303047
F38	F32	0.000683843
F39	F32	0.000278982
F201	F32	0.002064595
F204	F32	0.003504584
F34	F33	0.000275766
F35	F33	0.001993686
F38	F33	0.00029634
F39	F33	0.000402984
F201	F33	0.000894681
F39	F34	0.000103638
F201	F34	0.00023009
F39	F35	0.000103638
F201	F35	0.00023009
F34	F36	0.000213993
F35	F36	0.001547092
F39	F36	0.000312714
F201	F36	0.000694269
F39	F37	0.000103638
F201	F37	0.00023009
F34	F38	2.48232e-05
F35	F38	0.000179463
F39	F38	3.62748e-05
F201	F38	8.05352e-05
F34	F40	2.25665e-05
F35	F40	0.000163148
F38	F40	2.42501e-05
F39	F40	3.29771e-05
F201	F40	7.32138e-05
F34	F41	0.000494471
F35	F41	0.003574843
F38	F41	0.001062723
F39	F41	0.000722584
F201	F41	0.001604237
F33	F42	1.756164384
F38	F42	0.860273973
F40	F42	0.616438356
F41	F42	2.201643836
F66	F42	0.491506849
F126	F42	0.145479452
F179	F42	4.596164384
F202	F42	0.357534247
F208	F42	0.756164384
F33	F43	0.002266019
F38	F43	0.001110031
F39	F43	0.00045285
F40	F43	0.000795404
F41	F43	0.002840831
F66	F43	0.000634202
F126	F43	0.000187715
F179	F43	0.005930535
F202	F43	0.000461335
F208	F43	0.000975696
F33	F44	0.439041096
F38	F44	0.215068493
F39	F44	0.087739726
F40	F44	0.154109589
F41	F44	0.550410959
F66	F44	0.122876712
F126	F44	0.036369863
F179	F44	1.149041096
F202	F44	0.089383562
F208	F44	0.189041096
F33	F45	0.351232877
F38	F45	0.172054795
F39	F45	0.070191781
F40	F45	0.123287671
F41	F45	0.440328767
F66	F45	0.09830137
F126	F45	0.02909589
F179	F45	0.919232877
F202	F45	0.071506849
F208	F45	0.151232877
F33	F46	0.292694064
F38	F46	0.143378995
F40	F46	0.102739726
F41	F46	0.366940639
F66	F46	0.081917808
F126	F46	0.024246575
F180	F46	1.172328767
F202	F46	0.059589041
F208	F46	0.126027397
F10	F47	0.003684571
F38	F47	0.000196634
F180	F47	0.001607765
F10	F48	0.001867523
F33	F48	0.000401409
F38	F48	0.000196634
F40	F48	0.0001409
F66	F48	0.000112344
F126	F48	3.32524e-05
F202	F48	8.17221e-05
F208	F48	0.000172838
F25	F49	0.000446982
F26	F49	0.000181373
F33	F49	2.26602e-05
F34	F49	8.60804e-06
F36	F49	0.000107645
F38	F49	1.11003e-05
F39	F49	4.5285e-06
F40	F49	7.95404e-06
F41	F49	2.84083e-05
F66	F49	6.34202e-06
F107	F49	5.47875e-05
F126	F49	1.87715e-06
F171	F49	4.44118e-05
F172	F49	0.000366522
F184	F49	2.05745e-05
F199	F49	7.65285e-05
F201	F49	3.3513e-05
F202	F49	4.61335e-06
F204	F49	0.000249672
F208	F49	9.75696e-06
F17	F50	0.000308304
F25	F50	0.000219005
F33	F50	1.11027e-05
F34	F50	4.21763e-06
F36	F50	5.2742e-05
F38	F50	5.43875e-06
F39	F50	2.2188e-06
F40	F50	3.89719e-06
F41	F50	1.3919e-05
F66	F50	3.10736e-06
F107	F50	2.68439e-05
F126	F50	9.19737e-07
F170	F50	7.38277e-05
F171	F50	2.04802e-05
F172	F50	5.98609e-05
F199	F50	7.38561e-06
F201	F50	1.64202e-05
F202	F50	2.26037e-06
F204	F50	0.00012233
F208	F50	4.78056e-06
F14	F51	0.009014867
F15	F51	0.003762755
F22	F51	0.000929921
F26	F51	0.000337692
F28	F51	0.008497238
F32	F51	0.00285437
F33	F51	4.21901e-05
F36	F51	0.00020042
F38	F51	2.06672e-05
F40	F51	1.48093e-05
F41	F51	5.28923e-05
F66	F51	1.1808e-05
F84	F51	0.001569519
F85	F51	0.004727138
F106	F51	0.000170077
F107	F51	0.000102007
F108	F51	0.00198162
F109	F51	9.62014e-05
F112	F51	0.000405065
F126	F51	3.495e-06
F145	F51	0.000410817
F155	F51	0.000345946
F170	F51	3.61729e-05
F171	F51	8.26887e-05
F172	F51	0.000454943
F176	F51	0.000401846
F184	F51	3.83068e-05
F190	F51	0.000211359
F199	F51	0.000142485
F201	F51	6.23966e-05
F202	F51	8.58941e-06
F204	F51	0.000917942
F208	F51	1.81661e-05
F33	F52	7.47304e-05
F34	F52	2.83882e-05
F36	F52	0.000354999
F38	F52	3.66074e-05
F39	F52	1.49344e-05
F40	F52	2.62314e-05
F41	F52	0.000187374
F66	F52	2.09152e-05
F107	F52	0.000180682
F109	F52	0.000170399
F126	F52	6.19061e-06
F170	F52	0.000717166
F171	F52	0.000137849
F172	F52	0.000805829
F199	F52	4.97115e-05
F201	F52	0.000110522
F202	F52	1.52142e-05
F208	F52	3.21772e-05
F33	F53	0.000360239
F38	F53	0.000176466
F39	F53	7.19916e-05
F40	F53	0.000126449
F41	F53	0.000451619
F66	F53	0.000100822
F111	F53	0.001161644
F113	F53	0.00237634
F126	F53	2.98419e-05
F170	F53	0.000243474
F176	F53	0.003406814
F178	F53	0.001178953
F202	F53	7.33404e-05
F208	F53	0.000155111
F34	F54	1.13312e-05
F38	F54	1.46119e-05
F39	F54	5.96109e-06
F34	F55	1.69557e-06
F35	F55	1.47101e-05
F36	F55	2.12034e-05
F39	F55	1.18934e-05
F40	F55	3.1335e-05
F183	F55	9.28422e-06
F201	F55	6.60125e-06
F34	F56	0.001326289
F38	F56	0.001710286
F39	F56	0.000697731
F111	F56	0.019485825
F34	F57	1.82904e-06
F38	F57	2.3586e-06
F39	F57	9.62219e-07
F105	F57	4.49937e-06
F107	F57	2.30054e-05
F111	F57	2.68723e-05
F183	F57	4.93278e-06
F199	F57	6.65216e-06
F34	F58	0.00011214
F38	F58	0.000144608
F39	F58	5.89946e-05
F105	F58	0.000275861
F107	F58	0.001410482
F111	F58	0.001647566
F183	F58	0.000302434
F199	F58	0.00040785
F33	F59	0.000192456
F34	F59	7.31094e-05
F36	F59	0.000914243
F38	F59	9.42766e-05
F39	F59	3.84612e-05
F40	F59	6.75549e-05
F41	F59	0.000241276
F66	F59	5.38638e-05
F126	F59	1.5943e-05
F172	F59	0.001037643
F182	F59	0.000515579
F202	F59	3.91818e-05
F208	F59	8.28673e-05
F10	F60	0.025739978
F15	F60	0.480443735
F17	F60	0.299178082
F22	F60	0.118736028
F26	F60	0.086235818
F32	F60	0.364457517
F33	F60	0.005387007
F36	F60	0.025590386
F38	F60	0.003166653
F40	F60	0.002269098
F41	F60	0.007718296
F55	F60	0.028378855
F66	F60	0.00150769
F111	F60	0.046768636
F126	F60	0.000892512
F170	F60	0.001281321
F172	F60	0.058088915
F184	F60	0.009782335
F201	F60	0.007967056
F202	F60	0.001096731
F203	F60	0.794184385
F208	F60	0.003092697
F10	F61	0.158991781
F15	F61	3.132493151
F17	F61	1.939923288
F22	F61	0.768745205
F26	F61	0.562257534
F32	F61	2.376263014
F33	F61	0.035123288
F36	F61	0.166849315
F38	F61	0.013764384
F40	F61	0.009863014
F41	F61	0.037742466
F55	F61	0.178421918
F66	F61	0.009830137
F111	F61	0.304931507
F170	F61	0.071730398
F184	F61	0.059528767
F201	F61	0.051945205
F202	F61	0.007150685
F203	F61	5.178082192
F208	F61	0.010082192
F34	F62	0.000114922
F38	F62	0.000148195
F39	F62	6.0458e-05
F34	F63	0.000191537
F38	F63	0.000246992
F39	F63	0.000100763
F105	F63	0.000989463
F189	F63	0.010225793
F33	F64	0.000186945
F34	F64	7.10159e-05
F38	F64	9.1577e-05
F39	F64	3.73599e-05
F40	F64	6.56204e-05
F41	F64	0.000234367
F66	F64	5.23214e-05
F126	F64	1.54864e-05
F202	F64	3.80599e-05
F208	F64	8.04944e-05
F33	F65	7.11055e-05
F34	F65	2.70112e-05
F38	F65	3.48317e-05
F39	F65	1.421e-05
F40	F65	2.4959e-05
F41	F65	8.91426e-05
F66	F65	1.99007e-05
F126	F65	5.89033e-06
F202	F65	1.44762e-05
F208	F65	3.06164e-05
F39	F66	7.25496e-06
F10	F67	0.003533151
F23	F67	0.105343196
F38	F67	0.001147032
F72	F67	0.014346301
F105	F67	0.001531689
F122	F67	0.008679452
F179	F67	0.048259726
F10	F68	0.021030659
F38	F68	0.006827571
F72	F68	0.085394651
F105	F68	0.009117199
F10	F69	0.003528446
F38	F69	0.001145505
F72	F69	0.014327198
F105	F69	0.00152965
F33	F70	0.035123288
F38	F70	0.017205479
F40	F70	0.012328767
F41	F70	0.044032877
F66	F70	0.009830137
F126	F70	0.002909589
F202	F70	0.007150685
F208	F70	0.015123288
F33	F71	0.175616438
F38	F71	0.086027397
F40	F71	0.061643836
F41	F71	0.220164384
F66	F71	0.049150685
F126	F71	0.014547945
F202	F71	0.035753425
F208	F71	0.075616438
F33	F72	7.92958e-05
F34	F72	3.01225e-05
F38	F72	3.88438e-05
F39	F72	1.58468e-05
F40	F72	2.78339e-05
F41	F72	9.94105e-05
F66	F72	2.21929e-05
F126	F72	6.56881e-06
F202	F72	1.61437e-05
F208	F72	3.4143e-05
F34	F73	0.000394048
F38	F73	0.000508136
F39	F73	0.0002073
F33	F74	0.005834433
F34	F74	0.002216356
F38	F74	0.002858053
F39	F74	0.001165976
F40	F74	0.002047968
F41	F74	0.007314431
F66	F74	0.001632913
F126	F74	0.00048332
F202	F74	0.001187821
F208	F74	0.002512174
F34	F75	0.000185932
F38	F75	0.000239764
F39	F75	9.78146e-05
F106	F75	0.000246636
F109	F75	0.000115453
F171	F75	5.64286e-05
F179	F75	0.000587117
F190	F75	0.000272445
F199	F75	0.000150273
F204	F75	0.001160489
F10	F76	0.001320791
F30	F76	0.004623786
F33	F76	0.000283893
F34	F76	0.000107844
F38	F76	0.000139068
F39	F76	5.67344e-05
F40	F76	9.96506e-05
F41	F76	0.000355908
F66	F76	7.94547e-05
F105	F76	0.000530584
F106	F76	0.000114443
F107	F76	0.002663859
F109	F76	0.000714295
F124	F76	0.010850839
F126	F76	2.35175e-05
F130	F76	0.00925643
F171	F76	3.27297e-05
F179	F76	0.000340539
F184	F76	0.000257763
F190	F76	0.000158024
F199	F76	8.7161e-05
F202	F76	5.77973e-05
F204	F76	0.000673106
F208	F76	0.000122238
F4	F77	0.817483
F33	F77	0.006317138
F34	F77	0.002399724
F36	F77	0.03000887
F38	F77	0.003094511
F39	F77	0.001262442
F40	F77	0.002217404
F41	F77	0.007919582
F66	F77	0.00176801
F106	F77	0.002546565
F109	F77	0.001490096
F126	F77	0.000523307
F171	F77	0.000728294
F179	F77	0.007577609
F190	F77	0.00351631
F199	F77	0.00193949
F202	F77	0.001286094
F204	F77	0.014977826
F208	F77	0.002720016
F33	F78	0.00196439
F34	F78	0.000746223
F36	F78	0.009331617
F38	F78	0.000962275
F39	F78	0.000392571
F40	F78	0.000689528
F41	F78	0.002462689
F66	F78	0.000549784
F106	F78	0.000989856
F109	F78	0.000463363
F126	F78	0.000162729
F171	F78	0.000226472
F179	F78	0.002356348
F190	F78	0.001093439
F199	F78	0.000603107
F202	F78	0.000399926
F204	F78	0.004657534
F208	F78	0.000845821
F10	F79	4.39269e-05
F33	F79	9.44174e-06
F34	F79	3.58668e-06
F36	F79	4.4852e-05
F38	F79	4.62513e-06
F39	F79	1.88688e-06
F40	F79	3.31418e-06
F41	F79	1.18368e-05
F66	F79	2.64251e-06
F105	F79	8.8231e-06
F106	F79	3.80616e-06
F109	F79	2.22713e-06
F126	F79	7.82148e-07
F171	F79	1.08853e-06
F179	F79	1.13257e-05
F184	F79	8.00118e-06
F189	F79	0.000191486
F190	F79	5.12417e-05
F191	F79	2.5338e-05
F199	F79	2.89881e-06
F202	F79	1.92223e-06
F204	F79	2.23862e-05
F208	F79	4.0654e-06
F34	F80	0.011502126
F38	F80	0.01483231
F39	F80	0.006051016
F106	F80	0.012205952
F109	F80	0.007142182
F171	F80	0.003490789
F179	F80	0.036320265
F190	F80	0.016854039
F199	F80	0.009296174
F204	F80	0.071790269
F34	F81	0.000163711
F38	F81	0.00021111
F39	F81	8.61249e-05
F106	F81	0.000217161
F109	F81	0.000101656
F171	F81	4.96848e-05
F179	F81	0.000516951
F190	F81	0.000239886
F199	F81	0.000132314
